Wops(A),Pops(A),Wera(D),Pera(D),winsW
.696,.583,4.01,4.57,1
.692,.592,4.04,4.44,0
.692,.588,3.93,4.38,1
.720,.793,4.99,4.26,1
.717,.790,4.94,4.22,1
.710,.790,5.18,4.19,1
.709,.791,5.21,4.18,0
