Wops(A),Pops(A),Wera(D),Pera(D),winsW
.706,.770,4.56,3.81,0
.706,.769,4.57,3.82,0
.708,.767,4.57,3.85,1
.693,.651,3.85,4.09,1
.715,.649,3.83,4.36,1
.715,.662,3.96,4.29,0
