Wops(A),Pops(A),Wera(D),Pera(D),winsW
.736,.722,3.67,4.51,0
.740,.722,3.69,4.55,1
.736,.723,3.67,4.51,0
.688,.737,3.95,4.96,0
.689,.736,3.92,4.97,1
.688,.734,3.89,4.96,1
.713,.596,5.07,3.57,1
.722,.609,4.84,4.13,1
.727,.644,5.26,4.24,0
