Wops(A),Pops(A),Wera(D),Pera(D),winsW
.821,.716,4.26,3.63,1
.817,.716,4.25,3.59,0
.815,.719,4.26,3.61,0
.808,.804,4.55,3.42,1
.805,.810,4.62,3.40,0
.804,.807,4.57,3.38,0
