Wops(A),Pops(A),Wera(D),Pera(D),winsW
.688,.699,3.34,2.21,0
.687,.712,3.45,2.36,1
.677,.724,3.70,2.35,0
.710,.763,5.08,4.46,1
.707,.765,5.08,4.41,0
.706,.766,5.08,4.38,0
