Wops(A),Pops(A),Wera(D),Pera(D),winsW
.846,.771,4.04,4.88,1
.851,.767,4.00,5.01,1
.846,.770,4.06,4.94,0
.763,.751,4.38,4.99,0
.768,.750,4.38,5.01,1
.827,.783,4.66,5.54,1
.829,.782,4.66,5.55,1
