Wops(A),Pops(A),Wera(D),Pera(D),winsW
.710,.748,4.75,4.45,0
.709,.746,4.73,4.42,0
.709,.748,4.75,4.40,0
.727,.657,4.59,3.79,1
.728,.669,4.65,3.79,0
.721,.664,4.61,3.72,0
