Wops(A),Pops(A),Wera(D),Pera(D),winsW
.759,.728,3.97,4.34,1
.762,.726,3.96,4.38,1
.761,.728,3.98,4.38,0
.782,.781,5.31,4.71,1
.782,.778,5.27,4.70,1
.778,.778,5.26,4.66,0
