Wops(A),Pops(A),Wera(D),Pera(D),winsW
.719,.659,3.41,4.31,1
.725,.659,3.38,4.35,1
.729,.658,3.36,4.44,1
.731,.655,3.34,4.43,1
.666,.726,5.23,3.32,0
.664,.719,5.18,3.27,0
.666,.725,5.21,3.44,0
.666,.726,5.19,3.46,1
.712,.719,4.44,4.26,0
.705,.717,4.44,4.17,0
.701,.718,4.46,4.15,0
