Wops(A),Pops(A),Wera(D),Pera(D),winsW
.271,.869,9.00,0.00,0
.277,.831,7.50,0.50,0
.738,.772,4.46,3.13,0
.735,.771,4.45,3.11,0
.644,.826,3.83,5.47,0
.650,.820,3.91,5.43,1
.767,.800,4.96,3.85,0
