Wops(A),Pops(A),Wera(D),Pera(D),winsW
.728,.651,4.90,4.41,0
.729,.656,4.94,4.42,0
.752,.671,4.91,4.40,1
.753,.672,4.89,4.45,1
.836,.794,4.00,4.31,1
.837,.796,4.07,4.34,0
.837,.800,4.13,4.33,0
