Wops(A),Pops(A),Wera(D),Pera(D),winsW
.706,.728,3.63,3.96,0
.718,.723,3.57,4.05,1
.716,.722,3.57,4.02,0
.713,.712,3.51,3.82,1
.793,.652,4.04,2.92,1
.777,.657,4.06,2.83,0
.774,.751,3.42,3.99,0
.767,.748,3.37,3.91,0
.767,.598,4.14,2.32,1
.775,.596,4.00,2.57,1
.729,.686,4.03,3.29,1
.728,.683,3.98,3.25,1
