Wops(A),Pops(A),Wera(D),Pera(D),winsW
.783,.656,4.28,2.97,0
.772,.658,4.33,2.90,0
.736,.673,3.72,3.18,0
.738,.674,3.72,3.20,1
.678,.692,4.93,4.17,1
.675,.688,4.85,4.12,1
.700,.689,5.01,4.34,1
.702,.697,5.10,4.35,0
.767,.781,4.61,4.75,1
.765,.789,4.71,4.67,0
.777,.808,4.32,4.74,1
.780,.814,4.40,4.77,0
