Wops(A),Pops(A),Wera(D),Pera(D),winsW
.780,.789,4.18,4.92,1
.778,.787,4.20,4.90,0
.776,.785,4.19,4.87,0
.696,.763,5.83,5.03,0
.705,.764,5.83,5.11,1
.706,.768,5.84,5.15,0
