Wops(A),Pops(A),Wera(D),Pera(D),winsW
.700,.745,3.72,3.74,0
.708,.745,3.71,3.86,1
.701,.756,3.43,4.49,0
.704,.763,3.53,4.52,0
.776,.694,3.58,4.38,1
.777,.697,3.56,4.39,1
.756,.677,3.75,4.43,0
.757,.676,3.73,4.46,1
.741,.710,4.33,6.01,1
.732,.719,4.45,5.83,0
.737,.730,4.55,5.83,0
