Wops(A),Pops(A),Wera(D),Pera(D),winsW
.694,.702,4.62,4.43,1
.695,.699,4.58,4.41,1
.695,.702,4.58,4.39,0
.711,.782,3.96,3.79,0
.713,.779,3.97,3.79,1
.707,.784,4.01,3.72,0
