Wops(A),Pops(A),Wera(D),Pera(D),winsW
.695,.722,4.76,4.58,0
.688,.721,4.76,4.51,0
.694,.720,4.65,4.57,1
.691,.723,4.64,4.53,0
.762,.774,4.09,4.66,1
.760,.774,4.09,4.64,0
.761,.772,4.08,4.64,1
