Wops(A),Pops(A),Wera(D),Pera(D),winsW
.679,.635,3.76,4.44,0
.682,.643,3.84,4.51,1
.728,.711,4.21,4.20,1
.730,.711,4.20,4.23,1
.711,.728,3.68,4.82,0
.712,.725,3.65,4.84,1
.718,.740,3.60,4.90,0
.719,.739,3.60,4.91,1
.864,.748,6.00,5.38,1
.838,.739,5.92,5.09,0
.766,.770,4.19,4.89,1
.775,.770,4.19,5.03,1
.557,.505,4.71,2.00,1
.554,.594,5.22,2.40,0
.680,.636,4.88,5.00,1
.688,.636,4.85,5.05,1
