Wops(A),Pops(A),Wera(D),Pera(D),winsW
.721,.700,3.19,3.50,1
.719,.700,3.21,3.47,0
.716,.696,3.16,3.40,0
.755,.707,4.52,5.05,1
.752,.706,4.50,5.01,1
.752,.703,4.46,5.00,1
