Wops(A),Pops(A),Wera(D),Pera(D),winsW
.749,.700,3.32,3.41,0
.752,.703,3.35,3.48,1
.760,.694,3.52,3.61,0
.757,.694,3.54,3.59,0
.619,.714,2.47,4.46,1
.641,.756,3.61,4.50,0
.752,.750,3.52,3.84,1
.750,.748,3.51,3.83,0
.816,.715,3.06,3.69,1
.814,.713,3.10,3.70,0
.814,.708,3.06,3.73,1
