Wops(A),Pops(A),Wera(D),Pera(D),winsW
.776,.660,3.63,4.66,0
.766,.672,3.74,4.56,0
.768,.672,3.70,4.59,1
.680,.745,4.53,3.77,0
.681,.746,4.54,3.77,0
.680,.747,4.58,3.75,0
.760,.678,5.37,4.76,1
.756,.683,5.47,4.76,0
.744,.690,5.35,4.73,1
.733,.718,5.70,4.61,0
