Wops(A),Pops(A),Wera(D),Pera(D),winsW
.754,.761,5.16,4.32,0
.752,.763,5.17,4.30,0
.750,.762,5.15,4.28,0
.776,.709,4.28,5.60,1
.774,.710,4.30,5.56,0
.775,.710,4.28,5.56,1
