Wops(A),Pops(A),Wera(D),Pera(D),winsW
.725,.747,3.54,5.13,1
.724,.746,3.52,5.11,1
.724,.745,3.51,5.10,1
.810,.830,5.14,3.83,0
.798,.823,5.22,4.40,1
.755,.829,4.81,3.89,1
.760,.828,4.80,3.92,1
