Wops(A),Pops(A),Wera(D),Pera(D),winsW
.722,.692,3.89,3.97,1
.723,.696,3.95,3.97,0
.720,.692,3.91,3.94,1
.676,.712,5.53,5.33,1
.675,.714,5.42,5.14,0
.684,.713,5.29,5.26,1
.720,.745,3.81,3.59,1
.717,.748,3.88,3.58,0
.715,.743,3.84,3.58,1
