Wops(A),Pops(A),Wera(D),Pera(D),winsW
.710,.735,4.02,3.96,1
.712,.738,4.05,4.00,1
.713,.738,4.06,4.00,0
.722,.655,5.04,4.42,1
.717,.655,5.04,4.38,0
.714,.654,5.01,4.34,0
