Wops(A),Pops(A),Wera(D),Pera(D),winsW
.678,.721,3.82,5.58,0
.677,.728,3.88,5.52,0
.688,.726,3.85,5.58,1
.645,.807,3.54,4.96,1
.678,.821,3.93,5.52,1
.662,.802,3.70,5.45,1
