Wops(A),Pops(A),Wera(D),Pera(D),winsW
.724,.743,3.43,4.00,1
.726,.745,3.44,4.03,1
.726,.741,3.41,4.04,1
.587,.637,2.96,1.58,0
.601,.630,3.08,2.09,1
.581,.643,3.07,1.88,0
