Wops(A),Pops(A),Wera(D),Pera(D),winsW
.734,.719,4.48,5.00,1
.736,.719,4.46,5.00,1
.735,.717,4.43,4.98,1
.777,.718,4.93,3.63,1
.777,.715,4.88,3.65,1
.768,.736,4.96,4.02,0
.768,.740,4.99,4.02,0
