Wops(A),Pops(A),Wera(D),Pera(D),winsW
.733,.762,3.69,4.55,1
.729,.763,3.75,4.50,0
.724,.765,3.84,4.41,0
.714,.722,3.31,4.57,0
.709,.719,3.29,4.50,0
.710,.727,3.37,4.51,0
.805,.732,3.34,3.34,0
.716,.706,3.05,2.86,0
.671,.644,2.45,2.83,1
.704,.688,2.69,3.29,1
