Wops(A),Pops(A),Wera(D),Pera(D),winsW
.772,.710,3.20,4.71,1
.770,.707,3.17,4.70,1
.772,.704,3.15,4.69,1
.783,.763,3.97,4.07,1
.784,.765,4.01,4.07,0
.785,.762,3.99,4.13,1
