Wops(A),Pops(A),Wera(D),Pera(D),winsW
.749,.767,4.52,3.85,0
.749,.763,4.47,3.90,1
.742,.770,4.30,3.95,0
.746,.766,4.27,4.02,1
.752,.754,5.24,5.15,0
.751,.754,5.23,5.12,0
.750,.753,5.21,5.12,0
