Wops(A),Pops(A),Wera(D),Pera(D),winsW
.701,.744,3.22,3.56,1
.736,.737,3.21,3.99,1
.736,.718,3.11,4.07,1
.783,.714,2.54,3.72,0
.753,.685,2.22,3.40,1
.740,.657,2.00,3.50,1
.744,.785,3.64,4.48,0
.739,.806,3.99,4.39,0
.732,.800,4.04,4.35,0
