Wops(A),Pops(A),Wera(D),Pera(D),winsW
.678,.749,4.31,3.95,0
.677,.748,4.30,3.93,0
.679,.754,4.43,3.94,0
.753,.789,3.68,3.40,1
.754,.791,3.73,3.42,0
.754,.792,3.76,3.40,0
.753,.795,4.33,4.35,0
.753,.813,4.45,4.26,0
.782,.808,4.25,4.36,1
.778,.799,4.16,4.32,1
