Wops(A),Pops(A),Wera(D),Pera(D),winsW
.764,.779,3.78,3.96,1
.762,.777,3.78,3.97,1
.765,.788,3.87,4.00,0
.773,.716,5.18,4.17,1
.770,.715,5.18,4.14,0
.771,.717,5.18,4.14,0
