Wops(A),Pops(A),Wera(D),Pera(D),winsW
.711,.643,3.89,4.67,1
.706,.661,4.04,4.57,0
.709,.667,4.04,4.48,0
.739,.702,4.64,4.77,1
.740,.707,4.66,4.79,0
.738,.708,4.65,4.81,1
.719,.797,3.94,3.53,1
.716,.800,3.96,3.46,0
.717,.797,3.94,3.53,1
