Wops(A),Pops(A),Wera(D),Pera(D),winsW
.701,.724,5.00,3.96,1
.710,.725,5.00,4.02,1
.707,.730,5.08,4.00,0
.837,.655,4.03,4.32,1
.838,.654,4.03,4.35,1
.835,.655,4.03,4.33,0
