Wops(A),Pops(A),Wera(D),Pera(D),winsW
.711,.752,4.15,3.71,0
.713,.749,4.10,3.72,1
.718,.745,4.07,3.76,1
.713,.763,4.09,4.51,1
.721,.711,4.89,4.25,1
.725,.711,4.86,4.27,1
.741,.678,4.67,4.37,0
.741,.681,4.69,4.37,0
.922,.408,1.00,7.88,1
.860,.686,3.50,5.82,0
.761,.629,3.33,4.50,0
.736,.730,4.79,5.07,0
.754,.704,4.30,5.08,1
.772,.669,3.91,5.08,1
