Wops(A),Pops(A),Wera(D),Pera(D),winsW
.718,.688,3.96,3.26,0
.732,.687,3.96,3.44,1
.725,.689,3.94,3.39,0
.725,.692,3.96,3.37,0
.716,.720,3.16,3.90,1
.720,.718,3.14,3.99,1
.712,.714,3.67,3.76,0
.708,.711,3.64,3.71,0
.771,.766,5.21,3.83,1
.772,.759,5.15,3.86,1
.761,.765,5.22,3.79,0
.757,.762,5.14,3.77,1
