Wops(A),Pops(A),Wera(D),Pera(D),winsW
.757,.760,4.40,3.86,1
.755,.761,4.41,3.84,0
.758,.770,4.77,3.78,0
.758,.773,4.76,3.78,0
.768,.665,4.11,4.52,1
.769,.662,4.05,4.54,1
.771,.662,4.01,4.59,1
